Length,Width,Height,E,nu,Load_x_coord,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10
1.20000000e+01,8.00000000e-01,1.20000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-4.93571915e-11,-1.00277586e-10,-1.52317981e-10,-2.04990587e-10,-2.57672660e-10,-3.10354414e-10,-3.63036202e-10,-4.15717952e-10,-4.68399698e-10,-5.21081511e-10
1.20000000e+01,8.00000000e-01,1.20000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-4.88794905e-11,-9.86963322e-11,-1.49461465e-10,-2.00900740e-10,-2.52352381e-10,-3.03804082e-10,-3.55255872e-10,-4.06707669e-10,-4.58159467e-10,-5.09611298e-10
1.20000000e+01,8.00000000e-01,1.20000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-4.80879350e-11,-9.64554695e-11,-1.45593931e-10,-1.95456190e-10,-2.45335258e-10,-2.95215042e-10,-3.45095099e-10,-3.94975190e-10,-4.44855253e-10,-4.94735364e-10
1.20000000e+01,8.00000000e-01,1.20000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-4.96254824e-11,-1.01999590e-10,-1.55825550e-10,-2.10214686e-10,-2.64609952e-10,-3.19004538e-10,-3.73399068e-10,-4.27793566e-10,-4.82188067e-10,-5.36582612e-10
1.20000000e+01,8.00000000e-01,1.20000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-4.60287134e-11,-9.12489898e-11,-1.36957847e-10,-1.83493127e-10,-2.30057951e-10,-2.76626000e-10,-3.23195040e-10,-3.69764220e-10,-4.16333373e-10,-4.62902577e-10
1.20000000e+01,8.00000000e-01,1.40000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-3.49856144e-11,-6.76331132e-11,-1.00034406e-10,-1.33006933e-10,-1.65988208e-10,-1.98969010e-10,-2.31949939e-10,-2.64930869e-10,-2.97911780e-10,-3.30892730e-10
1.20000000e+01,8.00000000e-01,1.40000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-3.47680218e-11,-6.67139882e-11,-9.82766757e-11,-1.30437864e-10,-1.62609511e-10,-1.94780925e-10,-2.26952603e-10,-2.59124295e-10,-2.91295983e-10,-3.23467697e-10
1.20000000e+01,8.00000000e-01,1.40000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-3.43485797e-11,-6.53770971e-11,-9.58833188e-11,-1.27019517e-10,-1.58168741e-10,-1.89318171e-10,-2.20468110e-10,-2.51618093e-10,-2.82768038e-10,-3.13918030e-10
1.20000000e+01,8.00000000e-01,1.40000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-3.49745344e-11,-6.85479289e-11,-1.02144928e-10,-1.36266948e-10,-1.70395738e-10,-2.04523768e-10,-2.38651797e-10,-2.72779802e-10,-3.06907806e-10,-3.41035838e-10
1.20000000e+01,8.00000000e-01,1.40000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-3.31654237e-11,-6.22204042e-11,-9.05396648e-11,-1.19551535e-10,-1.48583680e-10,-1.77617569e-10,-2.06652851e-10,-2.35688290e-10,-2.64723590e-10,-2.93758934e-10
1.20000000e+01,1.00000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,1.50000048e+00,-1.06755448e-10,-2.39722548e-10,-3.82324538e-10,-5.25909886e-10,-6.69530268e-10,-8.13155862e-10,-9.56782252e-10,-1.10040875e-09,-1.24403524e-09,-1.38766187e-09
1.20000000e+01,1.00000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,1.50000048e+00,-1.04954423e-10,-2.34903116e-10,-3.74220259e-10,-5.14678972e-10,-6.55184629e-10,-7.95697235e-10,-9.36210928e-10,-1.07672481e-09,-1.21723869e-09,-1.35775269e-09
1.20000000e+01,1.00000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,1.50000048e+00,-1.02320830e-10,-2.28269644e-10,-3.63292113e-10,-4.99644946e-10,-6.36062691e-10,-7.72490482e-10,-9.08919794e-10,-1.04534950e-09,-1.18177922e-09,-1.31820910e-09
1.20000000e+01,1.00000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,1.50000048e+00,-1.08590857e-10,-2.45526923e-10,-3.92577325e-10,-5.40354874e-10,-6.88153118e-10,-8.35954613e-10,-9.83756605e-10,-1.13155864e-09,-1.27936064e-09,-1.42716272e-09
1.20000000e+01,1.00000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,1.50000048e+00,-9.59480856e-11,-2.12995476e-10,-3.38581719e-10,-4.65885904e-10,-5.93308034e-10,-7.20751521e-10,-8.48198363e-10,-9.75646336e-10,-1.10309449e-09,-1.23054289e-09
1.20000000e+01,1.00000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-6.12330825e-11,-1.30413605e-10,-2.02948060e-10,-2.76234537e-10,-3.49537659e-10,-4.22841526e-10,-4.96145524e-10,-5.69449498e-10,-6.42753489e-10,-7.16057491e-10
1.20000000e+01,1.00000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-6.04158864e-11,-1.28063631e-10,-1.98892404e-10,-2.70546561e-10,-3.42223039e-10,-4.13900876e-10,-4.85578862e-10,-5.57256906e-10,-6.28934885e-10,-7.00612901e-10
1.20000000e+01,1.00000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-5.91724426e-11,-1.24806312e-10,-1.93438223e-10,-2.62981168e-10,-3.32555056e-10,-4.02131472e-10,-4.71708155e-10,-5.41284895e-10,-6.10861600e-10,-6.80438372e-10
1.20000000e+01,1.00000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-6.19389731e-11,-1.33143699e-10,-2.08028472e-10,-2.83542504e-10,-3.59066482e-10,-4.34590645e-10,-5.10114884e-10,-5.85639104e-10,-6.61163318e-10,-7.36687544e-10
1.20000000e+01,1.00000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-5.61100876e-11,-1.17350626e-10,-1.81283177e-10,-2.46298821e-10,-3.11370403e-10,-3.76449072e-10,-4.41528642e-10,-5.06608381e-10,-5.71688104e-10,-6.36767916e-10
1.20000000e+01,1.00000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-3.98456391e-11,-8.05225881e-11,-1.22087357e-10,-1.64304695e-10,-2.06535177e-10,-2.48765396e-10,-2.90995643e-10,-3.33225890e-10,-3.75456123e-10,-4.17686385e-10
1.20000000e+01,1.00000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-3.94578106e-11,-7.92459140e-11,-1.19793209e-10,-1.61034891e-10,-2.02293146e-10,-2.43551593e-10,-2.84810106e-10,-3.26068620e-10,-3.67327126e-10,-4.08585665e-10
1.20000000e+01,1.00000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-3.88206843e-11,-7.74489528e-11,-1.16704236e-10,-1.56701339e-10,-1.96720174e-10,-2.36740009e-10,-2.76760012e-10,-3.16780052e-10,-3.56800063e-10,-3.96820105e-10
1.20000000e+01,1.00000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-4.00688355e-11,-8.19244863e-11,-1.24918050e-10,-1.68491575e-10,-2.12074108e-10,-2.55655968e-10,-2.99237835e-10,-3.42819685e-10,-3.86401538e-10,-4.29983410e-10
1.20000000e+01,1.00000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-3.71803775e-11,-7.33163398e-11,-1.09870754e-10,-1.47258356e-10,-1.84682288e-10,-2.22110251e-10,-2.59538896e-10,-2.96967673e-10,-3.34396436e-10,-3.71825237e-10
1.20000000e+01,1.00000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-2.83112582e-11,-5.43592559e-11,-8.02005220e-11,-1.06634440e-10,-1.33080861e-10,-1.59526589e-10,-1.85972369e-10,-2.12418154e-10,-2.38863925e-10,-2.65309719e-10
1.20000000e+01,1.00000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-2.81370698e-11,-5.36212950e-11,-7.87949965e-11,-1.04588883e-10,-1.30397473e-10,-1.56205738e-10,-1.82014126e-10,-2.07822509e-10,-2.33630883e-10,-2.59439276e-10
1.20000000e+01,1.00000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-2.78027957e-11,-5.25547989e-11,-7.68916391e-11,-1.01878875e-10,-1.26884083e-10,-1.51889588e-10,-1.76895331e-10,-2.01901104e-10,-2.26906876e-10,-2.51912657e-10
1.20000000e+01,1.00000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-2.83013217e-11,-5.50989114e-11,-8.18953836e-11,-1.09234961e-10,-1.36584319e-10,-1.63932631e-10,-1.91280947e-10,-2.18629238e-10,-2.45977523e-10,-2.73325834e-10
1.20000000e+01,1.00000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-2.68671888e-11,-5.00617740e-11,-7.26823079e-11,-9.60083210e-11,-1.19361334e-10,-1.42716825e-10,-1.66073146e-10,-1.89429559e-10,-2.12785969e-10,-2.36142411e-10
1.20000000e+01,1.20000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,1.50000048e+00,-8.92095947e-11,-1.99862809e-10,-3.18540125e-10,-4.38239650e-10,-5.58009132e-10,-6.77796432e-10,-7.97587398e-10,-9.17379603e-10,-1.03717199e-09,-1.15696452e-09
1.20000000e+01,1.20000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,1.50000048e+00,-8.76460403e-11,-1.95701560e-10,-3.11573102e-10,-4.28628815e-10,-5.45772508e-10,-6.62938840e-10,-7.80109994e-10,-8.97282881e-10,-1.01445602e-09,-1.13162946e-09
1.20000000e+01,1.20000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,1.50000048e+00,-8.53771338e-11,-1.90007160e-10,-3.02222128e-10,-4.15809306e-10,-5.29509825e-10,-6.43240350e-10,-7.56977406e-10,-8.70717033e-10,-9.84457144e-10,-1.09819764e-09
1.20000000e+01,1.20000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,1.50000048e+00,-9.08277220e-11,-2.04913994e-10,-3.27397785e-10,-4.50633975e-10,-5.73915319e-10,-6.97208234e-10,-8.20503495e-10,-9.43799425e-10,-1.06709541e-09,-1.19039156e-09
1.20000000e+01,1.20000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,1.50000048e+00,-7.99385137e-11,-1.77006665e-10,-2.81236358e-10,-3.87206627e-10,-4.93358424e-10,-5.99562456e-10,-7.05778993e-10,-8.12001430e-10,-9.18225197e-10,-1.02444975e-09
1.20000000e+01,1.20000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-5.12697721e-11,-1.08866899e-10,-1.69266207e-10,-2.30432571e-10,-2.91627894e-10,-3.52827159e-10,-4.14027087e-10,-4.75227158e-10,-5.36427226e-10,-5.97627392e-10
1.20000000e+01,1.20000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-5.05667236e-11,-1.06862445e-10,-1.65827386e-10,-2.25634580e-10,-2.85478077e-10,-3.45326776e-10,-4.05176372e-10,-4.65026137e-10,-5.24875922e-10,-5.84725768e-10
1.20000000e+01,1.20000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-4.95051953e-11,-1.04098338e-10,-1.61220325e-10,-2.19269853e-10,-2.77366311e-10,-3.35470089e-10,-3.93575040e-10,-4.51680332e-10,-5.09785644e-10,-5.67891012e-10
1.20000000e+01,1.20000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-5.18883438e-11,-1.11210538e-10,-1.73586763e-10,-2.36600133e-10,-2.99632841e-10,-3.62668048e-10,-4.25703712e-10,-4.88739423e-10,-5.51775133e-10,-6.14810924e-10
1.20000000e+01,1.20000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-4.69145629e-11,-9.78209729e-11,-1.51021833e-10,-2.05312846e-10,-2.59680163e-10,-3.14061891e-10,-3.68446077e-10,-4.22831090e-10,-4.77216233e-10,-5.31601485e-10
1.20000000e+01,1.20000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-3.34264260e-11,-6.72806291e-11,-1.01879807e-10,-1.37137358e-10,-1.72414126e-10,-2.07691686e-10,-2.42969446e-10,-2.78247222e-10,-3.13524987e-10,-3.48802792e-10
1.20000000e+01,1.20000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-3.30946859e-11,-6.61999200e-11,-9.99507013e-11,-1.34402391e-10,-1.68877437e-10,-2.03353934e-10,-2.37830693e-10,-2.72307495e-10,-3.06784286e-10,-3.41261103e-10
1.20000000e+01,1.20000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-3.25541879e-11,-6.46862601e-11,-9.73623222e-11,-1.30786019e-10,-1.64239089e-10,-1.97694724e-10,-2.31150767e-10,-2.64606881e-10,-2.98063005e-10,-3.31519145e-10
1.20000000e+01,1.20000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-3.36231852e-11,-6.84740810e-11,-1.04264650e-10,-1.40637107e-10,-1.77023480e-10,-2.13409937e-10,-2.49796535e-10,-2.86183147e-10,-3.22569737e-10,-3.58956365e-10
1.20000000e+01,1.20000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-3.11752164e-11,-6.12318913e-11,-9.16738082e-11,-1.22948183e-10,-1.54268452e-10,-1.85595261e-10,-2.16923091e-10,-2.48251189e-10,-2.79579314e-10,-3.10907466e-10
1.20000000e+01,1.20000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-2.37993299e-11,-4.54580843e-11,-6.69452086e-11,-8.90283374e-11,-1.11128311e-10,-1.33227915e-10,-1.55327623e-10,-1.77427332e-10,-1.99527043e-10,-2.21626759e-10
1.20000000e+01,1.20000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-2.36508710e-11,-4.48362104e-11,-6.57689606e-11,-8.73254659e-11,-1.08901463e-10,-1.30477571e-10,-1.52053845e-10,-1.73630130e-10,-1.95206412e-10,-2.16782717e-10
1.20000000e+01,1.20000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-2.33685108e-11,-4.39417700e-11,-6.41814532e-11,-8.50742495e-11,-1.05990366e-10,-1.26907411e-10,-1.47824730e-10,-1.68742092e-10,-1.89659446e-10,-2.10576820e-10
1.20000000e+01,1.20000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-2.37938593e-11,-4.60845274e-11,-6.83653053e-11,-9.11901930e-11,-1.14028482e-10,-1.36865894e-10,-1.59703362e-10,-1.82540828e-10,-2.05378288e-10,-2.28215766e-10
1.20000000e+01,1.20000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-2.25850364e-11,-4.18668618e-11,-6.06939038e-11,-8.02238744e-11,-9.97874947e-11,-1.19354873e-10,-1.38923047e-10,-1.58491363e-10,-1.78059701e-10,-1.97628067e-10
1.20000000e+01,1.40000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,1.50000048e+00,-7.66086617e-11,-1.71304236e-10,-2.72868663e-10,-3.75484572e-10,-4.78217460e-10,-5.80990922e-10,-6.83775457e-10,-7.86564723e-10,-8.89355038e-10,-9.92146032e-10
1.20000000e+01,1.40000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,1.50000048e+00,-7.52137613e-11,-1.67603137e-10,-2.66689874e-10,-3.66994206e-10,-4.67442037e-10,-5.67940576e-10,-6.68453163e-10,-7.68972240e-10,-8.69492697e-10,-9.70014069e-10
1.20000000e+01,1.40000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,1.50000048e+00,-7.32015327e-11,-1.62560905e-10,-2.58425494e-10,-3.55696211e-10,-4.53145481e-10,-5.50659479e-10,-6.48192037e-10,-7.45733770e-10,-8.43277665e-10,-9.40822864e-10
1.20000000e+01,1.40000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,1.50000048e+00,-7.80700534e-11,-1.75824213e-10,-2.80752463e-10,-3.86449203e-10,-4.92223419e-10,-5.98024163e-10,-7.03832017e-10,-8.09642647e-10,-9.15453822e-10,-1.02126541e-09
1.20000000e+01,1.40000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,1.50000048e+00,-6.84128592e-11,-1.51124637e-10,-2.39983088e-10,-3.30600776e-10,-4.21482764e-10,-5.12467848e-10,-6.03484852e-10,-6.94520221e-10,-7.85560545e-10,-8.76603845e-10
1.20000000e+01,1.40000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-4.41073399e-11,-9.34297428e-11,-1.45160929e-10,-1.97670086e-10,-2.50227335e-10,-3.02795422e-10,-3.55365832e-10,-4.07936937e-10,-4.60508143e-10,-5.13079468e-10
1.20000000e+01,1.40000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-4.34843467e-11,-9.16664971e-11,-1.42151592e-10,-1.93492738e-10,-2.44892069e-10,-2.96304822e-10,-3.47720471e-10,-3.99137091e-10,-4.50553860e-10,-5.01970743e-10
1.20000000e+01,1.40000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-4.25492783e-11,-8.92439802e-11,-1.38129853e-10,-1.87958256e-10,-2.37858655e-10,-2.87776293e-10,-3.37697715e-10,-3.87620548e-10,-4.37543605e-10,-4.87466845e-10
1.20000000e+01,1.40000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-4.46636697e-11,-9.55004337e-11,-1.48946756e-10,-2.03033046e-10,-2.57152994e-10,-3.11280315e-10,-3.65409272e-10,-4.19538639e-10,-4.73668045e-10,-5.27797528e-10
1.20000000e+01,1.40000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-4.02830641e-11,-8.37743025e-11,-1.29269103e-10,-1.75863717e-10,-2.22565814e-10,-2.69296732e-10,-3.16034228e-10,-3.62774756e-10,-4.09515903e-10,-4.56257421e-10
1.20000000e+01,1.40000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-2.88046301e-11,-5.77924826e-11,-8.74250336e-11,-1.17716046e-10,-1.48035837e-10,-1.78359049e-10,-2.08682986e-10,-2.39007080e-10,-2.69331178e-10,-2.99655328e-10
1.20000000e+01,1.40000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-2.85114841e-11,-5.68485527e-11,-8.57514173e-11,-1.15356597e-10,-1.44995800e-10,-1.74639509e-10,-2.04284134e-10,-2.33928971e-10,-2.63573822e-10,-2.93218699e-10
1.20000000e+01,1.40000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-2.80372053e-11,-5.55309730e-11,-8.35103862e-11,-1.12239081e-10,-1.41009088e-10,-1.69785314e-10,-1.98562748e-10,-2.27340523e-10,-2.56118327e-10,-2.84896190e-10
1.20000000e+01,1.40000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-2.89834176e-11,-5.88384344e-11,-8.94937049e-11,-1.20726674e-10,-1.51981132e-10,-1.83237652e-10,-2.14494703e-10,-2.45751848e-10,-2.77008994e-10,-3.08266163e-10
1.20000000e+01,1.40000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-2.68360387e-11,-5.25411403e-11,-7.86075084e-11,-1.05504113e-10,-1.32461054e-10,-1.59429785e-10,-1.86400777e-10,-2.13372576e-10,-2.40344498e-10,-2.67316502e-10
1.20000000e+01,1.40000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,1.50000048e+00,-2.05442306e-11,-3.90775059e-11,-5.74662221e-11,-7.64465976e-11,-9.54497916e-11,-1.14453794e-10,-1.33458116e-10,-1.52462473e-10,-1.71466838e-10,-1.90471222e-10
1.20000000e+01,1.40000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,1.50000048e+00,-2.04127039e-11,-3.85364436e-11,-5.64510087e-11,-7.49854197e-11,-9.35458646e-11,-1.12107805e-10,-1.30670160e-10,-1.49232586e-10,-1.67795006e-10,-1.86357457e-10
1.20000000e+01,1.40000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,1.50000048e+00,-2.01650674e-11,-3.77608323e-11,-5.50833443e-11,-7.30546807e-11,-9.10565414e-11,-1.09061006e-10,-1.27066048e-10,-1.45071211e-10,-1.63076386e-10,-1.81081580e-10
1.20000000e+01,1.40000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,1.50000048e+00,-2.05434104e-11,-3.96240938e-11,-5.86905199e-11,-7.82944648e-11,-9.79167617e-11,-1.17539056e-10,-1.37161584e-10,-1.56784135e-10,-1.76406680e-10,-1.96029235e-10
1.20000000e+01,1.40000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,1.50000048e+00,-1.94836349e-11,-3.59718761e-11,-5.20924847e-11,-6.89081397e-11,-8.57659865e-11,-1.02630060e-10,-1.19495385e-10,-1.36361044e-10,-1.53226745e-10,-1.70092482e-10
1.40000000e+01,8.00000000e-01,8.00000000e-01,1.55000000e+11,2.60000000e-01,1.75000056e+00,-1.97448861e-10,-4.59285495e-10,-7.43610210e-10,-1.02900251e-09,-1.31441143e-09,-1.59982070e-09,-1.88523003e-09,-2.17063923e-09,-2.45604845e-09,-2.74145795e-09
1.40000000e+01,8.00000000e-01,8.00000000e-01,2.10000000e+11,3.00000000e-01,1.75000056e+00,-1.93955279e-10,-4.50033517e-10,-7.28078639e-10,-1.00745008e-09,-1.28684963e-09,-1.56625027e-09,-1.84565101e-09,-2.12505169e-09,-2.40445228e-09,-2.68385314e-09
1.40000000e+01,8.00000000e-01,8.00000000e-01,7.00000000e+10,3.40000000e-01,1.75000056e+00,-1.88835221e-10,-4.37153891e-10,-7.06844633e-10,-9.78188446e-10,-1.24957999e-09,-1.52097412e-09,-1.79236847e-09,-2.06376285e-09,-2.33515719e-09,-2.60655164e-09
1.40000000e+01,8.00000000e-01,8.00000000e-01,1.80000000e+10,1.80000000e-01,1.75000056e+00,-2.01108888e-10,-4.70404427e-10,-7.63092707e-10,-1.05646233e-09,-1.34983740e-09,-1.64321251e-09,-1.93658757e-09,-2.22996250e-09,-2.52333746e-09,-2.81671264e-09
1.40000000e+01,8.00000000e-01,8.00000000e-01,2.83000000e+10,4.00000000e-01,1.75000056e+00,-1.76220060e-10,-4.06729465e-10,-6.57472682e-10,-9.10593315e-10,-1.16382595e-09,-1.41706944e-09,-1.67031386e-09,-1.92355840e-09,-2.17680295e-09,-2.43004772e-09
1.40000000e+01,8.00000000e-01,1.00000000e+00,1.55000000e+11,2.60000000e-01,1.75000056e+00,-1.10946661e-10,-2.46848002e-10,-3.91766352e-10,-5.37408482e-10,-6.83060411e-10,-8.28712167e-10,-9.74363965e-10,-1.12001562e-09,-1.26566726e-09,-1.41131906e-09
1.40000000e+01,8.00000000e-01,1.00000000e+00,2.10000000e+11,3.00000000e-01,1.75000056e+00,-1.09253005e-10,-2.42185496e-10,-3.83809532e-10,-5.26270248e-10,-6.68746811e-10,-8.11223641e-10,-9.53700470e-10,-1.09617730e-09,-1.23865406e-09,-1.38113099e-09
1.40000000e+01,8.00000000e-01,1.00000000e+00,7.00000000e+10,3.40000000e-01,1.75000056e+00,-1.06715092e-10,-2.35680241e-10,-3.72980883e-10,-5.11259919e-10,-6.49564579e-10,-7.87870469e-10,-9.26176425e-10,-1.06448242e-09,-1.20278834e-09,-1.34109435e-09
1.40000000e+01,8.00000000e-01,1.00000000e+00,1.80000000e+10,1.80000000e-01,1.75000056e+00,-1.12560914e-10,-2.52323505e-10,-4.01694928e-10,-5.51619004e-10,-7.01546556e-10,-8.51473681e-10,-1.00140079e-09,-1.15132783e-09,-1.30125484e-09,-1.45118195e-09
1.40000000e+01,8.00000000e-01,1.00000000e+00,2.83000000e+10,4.00000000e-01,1.75000056e+00,-1.00438226e-10,-2.20477095e-10,-3.48219329e-10,-4.77255003e-10,-6.06346402e-10,-7.35443423e-10,-8.64541102e-10,-9.93638945e-10,-1.12273677e-09,-1.25183464e-09
1.40000000e+01,8.00000000e-01,1.20000000e+00,1.55000000e+11,2.60000000e-01,1.75000056e+00,-7.05902723e-11,-1.50329031e-10,-2.33685294e-10,-3.17633195e-10,-4.01588909e-10,-4.85544502e-10,-5.69500091e-10,-6.53455681e-10,-7.37411252e-10,-8.21366863e-10
1.40000000e+01,8.00000000e-01,1.20000000e+00,2.10000000e+11,3.00000000e-01,1.75000056e+00,-6.97008896e-11,-1.47704819e-10,-2.29096357e-10,-3.11139519e-10,-3.93194086e-10,-4.75248946e-10,-5.57303914e-10,-6.39358836e-10,-7.21413744e-10,-8.03468680e-10
1.40000000e+01,8.00000000e-01,1.20000000e+00,7.00000000e+10,3.40000000e-01,1.75000056e+00,-6.83156814e-11,-1.44017803e-10,-2.22863955e-10,-3.02436224e-10,-3.82025586e-10,-4.61615972e-10,-5.41206582e-10,-6.20797227e-10,-7.00387867e-10,-7.79978526e-10
1.40000000e+01,8.00000000e-01,1.20000000e+00,1.80000000e+10,1.80000000e-01,1.75000056e+00,-7.13073596e-11,-1.53312014e-10,-2.39366777e-10,-3.25920652e-10,-4.12478374e-10,-4.99035643e-10,-5.85592818e-10,-6.72149978e-10,-7.58707114e-10,-8.45264303e-10
1.40000000e+01,8.00000000e-01,1.20000000e+00,2.83000000e+10,4.00000000e-01,1.75000056e+00,-6.48249359e-11,-1.35430342e-10,-2.08772404e-10,-2.83004929e-10,-3.57271310e-10,-4.31541688e-10,-5.05813030e-10,-5.80084522e-10,-6.54356001e-10,-7.28627547e-10
1.40000000e+01,8.00000000e-01,1.40000000e+00,1.55000000e+11,2.60000000e-01,1.75000056e+00,-4.90127893e-11,-9.99726580e-11,-1.52075785e-10,-2.04699284e-10,-2.57329313e-10,-3.09959241e-10,-3.62589263e-10,-4.15219286e-10,-4.67849289e-10,-5.20479326e-10
1.40000000e+01,8.00000000e-01,1.40000000e+00,2.10000000e+11,3.00000000e-01,1.75000056e+00,-4.85347830e-11,-9.83915439e-11,-1.49214525e-10,-2.00594375e-10,-2.51982907e-10,-3.03371660e-10,-3.54760641e-10,-4.06149627e-10,-4.57538595e-10,-5.08927622e-10
1.40000000e+01,8.00000000e-01,1.40000000e+00,7.00000000e+10,3.40000000e-01,1.75000056e+00,-4.77390475e-11,-9.61397508e-11,-1.45323409e-10,-1.95108631e-10,-2.44905874e-10,-2.94703862e-10,-3.44502311e-10,-3.94300822e-10,-4.44099289e-10,-4.93897812e-10
1.40000000e+01,8.00000000e-01,1.40000000e+00,1.80000000e+10,1.80000000e-01,1.75000056e+00,-4.92795814e-11,-1.01684363e-10,-1.55573715e-10,-2.09926015e-10,-2.64282436e-10,-3.18638482e-10,-3.72994473e-10,-4.27350443e-10,-4.81706420e-10,-5.36062417e-10
